,YEAR,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_NM,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,CANCELLED,CANCELLATION_CODE,DIVERTED,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,Unnamed: 38
14208,2019,7,2019-12-22,AA,N112AN,3,12478,JFK,"New York, NY",NY,New York,12892,LAX,"Los Angeles, CA",CA,California,1230,1221.0,-9.0,0.0,14.0,1235.0,1513.0,13.0,1559,1526.0,-33.0,0.0,0.0,,0.0,338.0,2475.0,,,,,,
14239,2019,7,2019-12-22,AA,N113AN,4,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,1100,1057.0,-3.0,0.0,29.0,1126.0,1927.0,18.0,1925,1945.0,20.0,20.0,0.0,,0.0,301.0,2475.0,0.0,0.0,20.0,0.0,0.0,
14282,2019,7,2019-12-22,AA,N115NN,10,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,2130,2126.0,-4.0,0.0,25.0,2151.0,543.0,9.0,547,552.0,5.0,5.0,0.0,,0.0,292.0,2475.0,,,,,,
14309,2019,7,2019-12-22,AA,N124AA,14,13830,OGG,"Kahului, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,2226,2235.0,9.0,9.0,12.0,2247.0,529.0,16.0,543,545.0,2.0,2.0,0.0,,0.0,282.0,2486.0,,,,,,
14323,2019,7,2019-12-22,AA,N129AA,15,12892,LAX,"Los Angeles, CA",CA,California,13930,ORD,"Chicago, IL",IL,Illinois,1327,1340.0,13.0,13.0,18.0,1358.0,1928.0,23.0,1939,1951.0,12.0,12.0,0.0,,0.0,210.0,1744.0,,,,,,
14353,2019,7,2019-12-22,AA,N132AN,18,12892,LAX,"Los Angeles, CA",CA,California,13930,ORD,"Chicago, IL",IL,Illinois,1930,1927.0,-3.0,0.0,27.0,1954.0,109.0,7.0,130,116.0,-14.0,0.0,0.0,,0.0,195.0,1744.0,,,,,,
14405,2019,7,2019-12-22,AA,N117AN,28,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,2300,2328.0,28.0,28.0,17.0,2345.0,747.0,15.0,716,802.0,46.0,46.0,0.0,,0.0,302.0,2475.0,27.0,0.0,18.0,0.0,1.0,
14436,2019,7,2019-12-22,AA,N134AN,31,12892,LAX,"Los Angeles, CA",CA,California,12173,HNL,"Honolulu, HI",HI,Hawaii,830,828.0,-2.0,0.0,33.0,901.0,1234.0,29.0,1235,1303.0,28.0,28.0,0.0,,0.0,333.0,2556.0,0.0,0.0,28.0,0.0,0.0,
14467,2019,7,2019-12-22,AA,N116AN,32,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,1400,1401.0,1.0,1.0,31.0,1432.0,2228.0,9.0,2218,2237.0,19.0,19.0,0.0,,0.0,296.0,2475.0,1.0,0.0,18.0,0.0,0.0,
14480,2019,7,2019-12-22,AA,N568UW,42,12892,LAX,"Los Angeles, CA",CA,California,14100,PHL,"Philadelphia, PA",PA,Pennsylvania,1713,1711.0,-2.0,0.0,27.0,1738.0,107.0,8.0,114,115.0,1.0,1.0,0.0,,0.0,269.0,2402.0,,,,,,
14494,2019,7,2019-12-22,AA,N746UW,43,12339,IND,"Indianapolis, IN",IN,Indiana,12892,LAX,"Los Angeles, CA",CA,California,1542,1541.0,-1.0,0.0,11.0,1552.0,1701.0,7.0,1734,1708.0,-26.0,0.0,0.0,,0.0,249.0,1814.0,,,,,,
14508,2019,7,2019-12-22,AA,N581UW,53,12892,LAX,"Los Angeles, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1942,2022.0,40.0,40.0,16.0,2038.0,2231.0,3.0,2206,2234.0,28.0,28.0,0.0,,0.0,53.0,370.0,0.0,0.0,0.0,0.0,28.0,
14541,2019,7,2019-12-22,AA,N125AA,58,12758,KOA,"Kona, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,1402,1500.0,58.0,58.0,13.0,1513.0,2152.0,23.0,2128,2215.0,47.0,47.0,0.0,,0.0,279.0,2504.0,0.0,0.0,0.0,0.0,47.0,
14572,2019,7,2019-12-22,AA,N125AA,59,12892,LAX,"Los Angeles, CA",CA,California,12758,KOA,"Kona, HI",HI,Hawaii,834,1012.0,98.0,98.0,19.0,1031.0,1357.0,3.0,1232,1400.0,88.0,88.0,0.0,,0.0,326.0,2504.0,62.0,0.0,0.0,0.0,26.0,
14621,2019,7,2019-12-22,AA,N965NN,84,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,12892,LAX,"Los Angeles, CA",CA,California,2232,2251.0,19.0,19.0,10.0,2301.0,2355.0,51.0,5,46.0,41.0,41.0,0.0,,0.0,174.0,1235.0,19.0,0.0,22.0,0.0,0.0,
14636,2019,7,2019-12-22,AA,N955NN,97,12892,LAX,"Los Angeles, CA",CA,California,11278,DCA,"Washington, DC",VA,Virginia,854,854.0,0.0,0.0,26.0,920.0,1645.0,5.0,1648,1650.0,2.0,2.0,0.0,,0.0,265.0,2311.0,,,,,,
14656,2019,7,2019-12-22,AA,N105NN,117,12478,JFK,"New York, NY",NY,New York,12892,LAX,"Los Angeles, CA",CA,California,1930,2022.0,52.0,52.0,39.0,2101.0,2351.0,24.0,2312,15.0,63.0,63.0,0.0,,0.0,350.0,2475.0,12.0,0.0,11.0,0.0,40.0,
14687,2019,7,2019-12-22,AA,N107NN,118,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,700,658.0,-2.0,0.0,15.0,713.0,1501.0,5.0,1518,1506.0,-12.0,0.0,0.0,,0.0,288.0,2475.0,,,,,,
14718,2019,7,2019-12-22,AA,N556UW,129,11057,CLT,"Charlotte, NC",NC,North Carolina,14771,SFO,"San Francisco, CA",CA,California,2059,2053.0,-6.0,0.0,13.0,2106.0,2335.0,8.0,2353,2343.0,-10.0,0.0,0.0,,0.0,329.0,2296.0,,,,,,
14793,2019,7,2019-12-22,AA,N957AN,134,14679,SAN,"San Diego, CA",CA,California,13930,ORD,"Chicago, IL",IL,Illinois,1100,1054.0,-6.0,0.0,20.0,1114.0,1642.0,14.0,1714,1656.0,-18.0,0.0,0.0,,0.0,208.0,1723.0,,,,,,
14824,2019,7,2019-12-22,AA,N153AN,139,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,14771,SFO,"San Francisco, CA",CA,California,1254,1354.0,60.0,60.0,56.0,1450.0,1607.0,7.0,1453,1614.0,81.0,81.0,0.0,,0.0,197.0,1464.0,0.0,0.0,66.0,0.0,15.0,
14870,2019,7,2019-12-22,AA,N128AN,143,12892,LAX,"Los Angeles, CA",CA,California,12173,HNL,"Honolulu, HI",HI,Hawaii,1430,1452.0,22.0,22.0,11.0,1503.0,1832.0,5.0,1827,1837.0,10.0,10.0,0.0,,0.0,329.0,2556.0,,,,,,
14887,2019,7,2019-12-22,AA,N127AA,144,12173,HNL,"Honolulu, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,2125,2130.0,5.0,5.0,13.0,2143.0,444.0,14.0,500,458.0,-2.0,0.0,0.0,,0.0,301.0,2556.0,,,,,,
14915,2019,7,2019-12-22,AA,N912UY,147,12892,LAX,"Los Angeles, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,1642,1643.0,1.0,1.0,11.0,1654.0,2117.0,9.0,2147,2126.0,-21.0,0.0,0.0,,0.0,143.0,1235.0,,,,,,
14954,2019,7,2019-12-22,AA,N146AA,152,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,14771,SFO,"San Francisco, CA",CA,California,655,657.0,2.0,2.0,28.0,725.0,845.0,5.0,852,850.0,-2.0,0.0,0.0,,0.0,200.0,1464.0,,,,,,
14979,2019,7,2019-12-22,AA,N146AA,152,14771,SFO,"San Francisco, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,946,944.0,-2.0,0.0,52.0,1036.0,1532.0,9.0,1524,1541.0,17.0,17.0,0.0,,0.0,176.0,1464.0,0.0,0.0,17.0,0.0,0.0,
15021,2019,7,2019-12-22,AA,N123NN,161,12892,LAX,"Los Angeles, CA",CA,California,13830,OGG,"Kahului, HI",HI,Hawaii,1730,1754.0,24.0,24.0,14.0,1808.0,2143.0,10.0,2126,2153.0,27.0,27.0,0.0,,0.0,335.0,2486.0,0.0,0.0,3.0,0.0,24.0,
15080,2019,7,2019-12-22,AA,N134AN,162,12173,HNL,"Honolulu, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,1422,1010.0,1188.0,1188.0,18.0,1028.0,1733.0,17.0,2159,1750.0,1191.0,1191.0,0.0,,0.0,305.0,2556.0,1177.0,0.0,3.0,0.0,11.0,
15111,2019,7,2019-12-22,AA,N955NN,163,11278,DCA,"Washington, DC",VA,Virginia,12892,LAX,"Los Angeles, CA",CA,California,1748,1747.0,-1.0,0.0,24.0,1811.0,2036.0,19.0,2100,2055.0,-5.0,0.0,0.0,,0.0,325.0,2311.0,,,,,,
15156,2019,7,2019-12-22,AA,N117AN,164,14771,SFO,"San Francisco, CA",CA,California,12478,JFK,"New York, NY",NY,New York,827,819.0,-8.0,0.0,32.0,851.0,1652.0,8.0,1659,1700.0,1.0,1.0,0.0,,0.0,301.0,2586.0,,,,,,
15213,2019,7,2019-12-22,AA,N104NN,166,14771,SFO,"San Francisco, CA",CA,California,12478,JFK,"New York, NY",NY,New York,1542,1540.0,-2.0,0.0,15.0,1555.0,2344.0,7.0,11,2351.0,-20.0,0.0,0.0,,0.0,289.0,2586.0,,,,,,
15242,2019,7,2019-12-22,AA,N118NN,167,12892,LAX,"Los Angeles, CA",CA,California,10721,BOS,"Boston, MA",MA,Massachusetts,1032,1037.0,5.0,5.0,31.0,1108.0,1904.0,7.0,1854,1911.0,17.0,17.0,0.0,,0.0,296.0,2611.0,0.0,0.0,17.0,0.0,0.0,
15272,2019,7,2019-12-22,AA,N113AN,171,12478,JFK,"New York, NY",NY,New York,12892,LAX,"Los Angeles, CA",CA,California,600,559.0,-1.0,0.0,54.0,653.0,927.0,14.0,934,941.0,7.0,7.0,0.0,,0.0,334.0,2475.0,,,,,,
15296,2019,7,2019-12-22,AA,N967AN,172,14831,SJC,"San Jose, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,800,759.0,-1.0,0.0,19.0,818.0,1305.0,15.0,1332,1320.0,-12.0,0.0,0.0,,0.0,167.0,1438.0,,,,,,
15342,2019,7,2019-12-22,AA,N104NN,179,12478,JFK,"New York, NY",NY,New York,14771,SFO,"San Francisco, CA",CA,California,1030,1110.0,40.0,40.0,37.0,1147.0,1432.0,6.0,1419,1438.0,19.0,19.0,0.0,,0.0,345.0,2586.0,0.0,0.0,19.0,0.0,0.0,
15359,2019,7,2019-12-22,AA,N112AN,184,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,1700,1703.0,3.0,3.0,21.0,1724.0,103.0,13.0,116,116.0,0.0,0.0,0.0,,0.0,279.0,2475.0,,,,,,
15376,2019,7,2019-12-22,AA,N110AN,185,12478,JFK,"New York, NY",NY,New York,12892,LAX,"Los Angeles, CA",CA,California,2130,2319.0,109.0,109.0,21.0,2340.0,229.0,7.0,102,236.0,94.0,94.0,0.0,,0.0,349.0,2475.0,86.0,0.0,0.0,0.0,8.0,
15400,2019,7,2019-12-22,AA,N575UW,187,12892,LAX,"Los Angeles, CA",CA,California,14100,PHL,"Philadelphia, PA",PA,Pennsylvania,1542,1608.0,26.0,26.0,30.0,1638.0,8.0,11.0,2340,19.0,39.0,39.0,0.0,,0.0,270.0,2402.0,8.0,0.0,13.0,0.0,18.0,
15432,2019,7,2019-12-22,AA,N901NN,201,14908,SNA,"Santa Ana, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,745,755.0,10.0,10.0,27.0,822.0,1011.0,16.0,1018,1027.0,9.0,9.0,0.0,,0.0,49.0,338.0,,,,,,
15462,2019,7,2019-12-22,AA,N124AA,205,12892,LAX,"Los Angeles, CA",CA,California,13830,OGG,"Kahului, HI",HI,Hawaii,1445,1454.0,9.0,9.0,15.0,1509.0,1831.0,6.0,1840,1837.0,-3.0,0.0,0.0,,0.0,322.0,2486.0,,,,,,
15491,2019,7,2019-12-22,AA,N157AA,211,10721,BOS,"Boston, MA",MA,Massachusetts,12892,LAX,"Los Angeles, CA",CA,California,610,607.0,-3.0,0.0,22.0,629.0,918.0,14.0,1008,932.0,-36.0,0.0,0.0,,0.0,349.0,2611.0,,,,,,
15506,2019,7,2019-12-22,AA,N133AN,212,13830,OGG,"Kahului, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,1445,1439.0,-6.0,0.0,11.0,1450.0,2133.0,20.0,2206,2153.0,-13.0,0.0,0.0,,0.0,283.0,2486.0,,,,,,
15546,2019,7,2019-12-22,AA,N403AN,219,13204,MCO,"Orlando, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,1705,1658.0,-7.0,0.0,12.0,1710.0,1907.0,9.0,1943,1916.0,-27.0,0.0,0.0,,0.0,297.0,2218.0,,,,,,
15577,2019,7,2019-12-22,AA,N575UW,227,13204,MCO,"Orlando, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,1144,1229.0,45.0,45.0,17.0,1246.0,1453.0,7.0,1425,1500.0,35.0,35.0,0.0,,0.0,307.0,2218.0,35.0,0.0,0.0,0.0,0.0,
15591,2019,7,2019-12-22,AA,N130AN,231,12892,LAX,"Los Angeles, CA",CA,California,13830,OGG,"Kahului, HI",HI,Hawaii,1901,1928.0,27.0,27.0,15.0,1943.0,2309.0,12.0,2256,2321.0,25.0,25.0,0.0,,0.0,326.0,2486.0,0.0,0.0,0.0,0.0,25.0,
15604,2019,7,2019-12-22,AA,N123NN,232,13830,OGG,"Kahului, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,830,931.0,61.0,61.0,10.0,941.0,1619.0,15.0,1547,1634.0,47.0,47.0,0.0,,0.0,278.0,2486.0,47.0,0.0,0.0,0.0,0.0,
15669,2019,7,2019-12-22,AA,N105NN,238,12892,LAX,"Los Angeles, CA",CA,California,12478,JFK,"New York, NY",NY,New York,1000,1053.0,53.0,53.0,29.0,1122.0,1910.0,10.0,1823,1920.0,57.0,57.0,0.0,,0.0,288.0,2475.0,23.0,0.0,34.0,0.0,0.0,
15683,2019,7,2019-12-22,AA,N119NN,239,12173,HNL,"Honolulu, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,1230,1258.0,28.0,28.0,19.0,1317.0,2008.0,33.0,2007,2041.0,34.0,34.0,0.0,,0.0,291.0,2556.0,0.0,0.0,6.0,0.0,28.0,
15697,2019,7,2019-12-22,AA,N119NN,240,12892,LAX,"Los Angeles, CA",CA,California,12173,HNL,"Honolulu, HI",HI,Hawaii,700,744.0,44.0,44.0,14.0,758.0,1139.0,7.0,1100,1146.0,46.0,46.0,0.0,,0.0,341.0,2556.0,0.0,0.0,2.0,0.0,44.0,
15724,2019,7,2019-12-22,AA,N118NN,241,10721,BOS,"Boston, MA",MA,Massachusetts,12892,LAX,"Los Angeles, CA",CA,California,1954,2002.0,8.0,8.0,18.0,2020.0,2316.0,20.0,2349,2336.0,-13.0,0.0,0.0,,0.0,356.0,2611.0,,,,,,
15735,2019,7,2019-12-22,AA,N578UW,242,11057,CLT,"Charlotte, NC",NC,North Carolina,14679,SAN,"San Diego, CA",CA,California,1835,1830.0,-5.0,0.0,22.0,1852.0,2019.0,3.0,2058,2022.0,-36.0,0.0,0.0,,0.0,267.0,2077.0,,,,,,
15763,2019,7,2019-12-22,AA,N932AM,245,13930,ORD,"Chicago, IL",IL,Illinois,12892,LAX,"Los Angeles, CA",CA,California,2025,2110.0,45.0,45.0,26.0,2136.0,2329.0,26.0,2304,2355.0,51.0,51.0,0.0,,0.0,233.0,1744.0,0.0,0.0,48.0,0.0,3.0,
15776,2019,7,2019-12-22,AA,N122NN,246,12758,KOA,"Kona, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,2309,2319.0,10.0,10.0,19.0,2338.0,623.0,16.0,632,639.0,7.0,7.0,0.0,,0.0,285.0,2504.0,,,,,,
15818,2019,7,2019-12-22,AA,N122NN,247,12892,LAX,"Los Angeles, CA",CA,California,12758,KOA,"Kona, HI",HI,Hawaii,1750,1819.0,29.0,29.0,13.0,1832.0,2152.0,5.0,2139,2157.0,18.0,18.0,0.0,,0.0,320.0,2504.0,18.0,0.0,0.0,0.0,0.0,
15832,2019,7,2019-12-22,AA,N123NN,250,13830,OGG,"Kahului, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,2320,2316.0,-4.0,0.0,10.0,2326.0,612.0,12.0,636,624.0,-12.0,0.0,0.0,,0.0,286.0,2486.0,,,,,,
15863,2019,7,2019-12-22,AA,N952NN,252,12264,IAD,"Washington, DC",VA,Virginia,12892,LAX,"Los Angeles, CA",CA,California,832,830.0,-2.0,0.0,29.0,859.0,1114.0,13.0,1144,1127.0,-17.0,0.0,0.0,,0.0,315.0,2288.0,,,,,,
15894,2019,7,2019-12-22,AA,N135NN,253,12892,LAX,"Los Angeles, CA",CA,California,13830,OGG,"Kahului, HI",HI,Hawaii,801,908.0,67.0,67.0,29.0,937.0,1308.0,9.0,1200,1317.0,77.0,77.0,0.0,,0.0,331.0,2486.0,30.0,0.0,47.0,0.0,0.0,
15925,2019,7,2019-12-22,AA,N135NN,254,13830,OGG,"Kahului, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,1345,1414.0,29.0,29.0,21.0,1435.0,2107.0,36.0,2103,2143.0,40.0,40.0,0.0,,0.0,272.0,2486.0,0.0,0.0,11.0,0.0,29.0,
15956,2019,7,2019-12-22,AA,N102NN,255,12478,JFK,"New York, NY",NY,New York,12892,LAX,"Los Angeles, CA",CA,California,900,855.0,-5.0,0.0,14.0,909.0,1143.0,50.0,1238,1233.0,-5.0,0.0,0.0,,0.0,334.0,2475.0,,,,,,
15983,2019,7,2019-12-22,AA,N906NN,256,12892,LAX,"Los Angeles, CA",CA,California,13930,ORD,"Chicago, IL",IL,Illinois,926,931.0,5.0,5.0,18.0,949.0,1519.0,18.0,1533,1537.0,4.0,4.0,0.0,,0.0,210.0,1744.0,,,,,,
16019,2019,7,2019-12-22,AA,N407AN,265,12892,LAX,"Los Angeles, CA",CA,California,12982,LIH,"Lihue, HI",HI,Hawaii,1215,1357.0,102.0,102.0,24.0,1421.0,1801.0,7.0,1625,1808.0,103.0,103.0,0.0,,0.0,340.0,2615.0,42.0,0.0,61.0,0.0,0.0,
16050,2019,7,2019-12-22,AA,N121AN,266,12982,LIH,"Lihue, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,1605,1605.0,0.0,0.0,13.0,1618.0,2327.0,62.0,2340,29.0,49.0,49.0,0.0,,0.0,309.0,2615.0,0.0,0.0,49.0,0.0,0.0,
16086,2019,7,2019-12-22,AA,N918NN,1409,12892,LAX,"Los Angeles, CA",CA,California,10397,ATL,"Atlanta, GA",GA,Georgia,800,815.0,15.0,15.0,18.0,833.0,1527.0,10.0,1520,1537.0,17.0,17.0,0.0,,0.0,234.0,1947.0,15.0,0.0,2.0,0.0,0.0,
16117,2019,7,2019-12-22,AA,N988AL,1412,13891,ONT,"Ontario, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,600,554.0,-6.0,0.0,23.0,617.0,1048.0,12.0,1056,1100.0,4.0,4.0,0.0,,0.0,151.0,1188.0,,,,,,
16146,2019,7,2019-12-22,AA,N907AA,1423,12892,LAX,"Los Angeles, CA",CA,California,10721,BOS,"Boston, MA",MA,Massachusetts,602,600.0,-2.0,0.0,34.0,634.0,1425.0,5.0,1425,1430.0,5.0,5.0,0.0,,0.0,291.0,2611.0,,,,,,
16160,2019,7,2019-12-22,AA,N758US,1424,11292,DEN,"Denver, CO",CO,Colorado,12892,LAX,"Los Angeles, CA",CA,California,2010,2041.0,31.0,31.0,34.0,2115.0,2229.0,20.0,2148,2249.0,61.0,61.0,0.0,,0.0,134.0,862.0,0.0,0.0,61.0,0.0,0.0,
16168,2019,7,2019-12-22,AA,N758US,1424,12892,LAX,"Los Angeles, CA",CA,California,11292,DEN,"Denver, CO",CO,Colorado,1548,1544.0,-4.0,0.0,22.0,1606.0,1849.0,9.0,1910,1858.0,-12.0,0.0,0.0,,0.0,103.0,862.0,,,,,,
16195,2019,7,2019-12-22,AA,N161AA,1430,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,14771,SFO,"San Francisco, CA",CA,California,1844,1846.0,2.0,2.0,28.0,1914.0,2029.0,24.0,2048,2053.0,5.0,5.0,0.0,,0.0,195.0,1464.0,,,,,,
16251,2019,7,2019-12-22,AA,N352PS,1440,13930,ORD,"Chicago, IL",IL,Illinois,14893,SMF,"Sacramento, CA",CA,California,2040,2040.0,0.0,0.0,19.0,2059.0,2311.0,6.0,2327,2317.0,-10.0,0.0,0.0,,0.0,252.0,1781.0,,,,,,
16268,2019,7,2019-12-22,AA,N126AN,1454,13303,MIA,"Miami, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,1531,1630.0,59.0,59.0,20.0,1650.0,1912.0,6.0,1820,1918.0,58.0,58.0,0.0,,0.0,322.0,2342.0,55.0,0.0,0.0,0.0,3.0,
16296,2019,7,2019-12-22,AA,N751UW,1459,10423,AUS,"Austin, TX",TX,Texas,12892,LAX,"Los Angeles, CA",CA,California,954,1024.0,30.0,30.0,20.0,1044.0,1148.0,21.0,1124,1209.0,45.0,45.0,0.0,,0.0,184.0,1242.0,0.0,0.0,45.0,0.0,0.0,
16342,2019,7,2019-12-22,AA,N933NN,1472,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,13891,ONT,"Ontario, CA",CA,California,850,848.0,-2.0,0.0,22.0,910.0,941.0,5.0,1009,946.0,-23.0,0.0,0.0,,0.0,151.0,1188.0,,,,,,
16372,2019,7,2019-12-22,AA,N933NN,1472,13891,ONT,"Ontario, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,1057,1057.0,0.0,0.0,14.0,1111.0,1542.0,16.0,1549,1558.0,9.0,9.0,0.0,,0.0,151.0,1188.0,,,,,,
16420,2019,7,2019-12-22,AA,N848NN,1476,14107,PHX,"Phoenix, AZ",AZ,Arizona,14908,SNA,"Santa Ana, CA",CA,California,1525,1521.0,-4.0,0.0,15.0,1536.0,1534.0,9.0,1546,1543.0,-3.0,0.0,0.0,,0.0,58.0,338.0,,,,,,
16451,2019,7,2019-12-22,AA,N848NN,1476,14908,SNA,"Santa Ana, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1636,1633.0,-3.0,0.0,10.0,1643.0,1834.0,4.0,1857,1838.0,-19.0,0.0,0.0,,0.0,51.0,338.0,,,,,,
16482,2019,7,2019-12-22,AA,N120EE,1480,12173,HNL,"Honolulu, HI",HI,Hawaii,12892,LAX,"Los Angeles, CA",CA,California,744,742.0,-2.0,0.0,15.0,757.0,1441.0,22.0,1522,1503.0,-19.0,0.0,0.0,,0.0,284.0,2556.0,,,,,,
16496,2019,7,2019-12-22,AA,N820AW,1483,12892,LAX,"Los Angeles, CA",CA,California,12339,IND,"Indianapolis, IN",IN,Indiana,2250,2258.0,8.0,8.0,37.0,2335.0,558.0,11.0,550,609.0,19.0,19.0,0.0,,0.0,203.0,1814.0,8.0,0.0,11.0,0.0,0.0,
16510,2019,7,2019-12-22,AA,N182UW,1488,14100,PHL,"Philadelphia, PA",PA,Pennsylvania,12892,LAX,"Los Angeles, CA",CA,California,2045,2043.0,-2.0,0.0,15.0,2058.0,2319.0,94.0,2359,53.0,54.0,54.0,0.0,,0.0,321.0,2402.0,0.0,0.0,54.0,0.0,0.0,
16540,2019,7,2019-12-22,AA,N983NN,1491,13930,ORD,"Chicago, IL",IL,Illinois,14908,SNA,"Santa Ana, CA",CA,California,1432,1430.0,-2.0,0.0,18.0,1448.0,1640.0,8.0,1707,1648.0,-19.0,0.0,0.0,,0.0,232.0,1726.0,,,,,,
16554,2019,7,2019-12-22,AA,N154UW,1494,14771,SFO,"San Francisco, CA",CA,California,11057,CLT,"Charlotte, NC",NC,North Carolina,536,528.0,-8.0,0.0,17.0,545.0,1311.0,12.0,1332,1323.0,-9.0,0.0,0.0,,0.0,266.0,2296.0,,,,,,
16571,2019,7,2019-12-22,AA,N560UW,1505,12892,LAX,"Los Angeles, CA",CA,California,11057,CLT,"Charlotte, NC",NC,North Carolina,30,30.0,0.0,0.0,23.0,53.0,808.0,27.0,808,835.0,27.0,27.0,0.0,,0.0,255.0,2125.0,0.0,0.0,27.0,0.0,0.0,
16600,2019,7,2019-12-22,AA,N101NN,1508,13303,MIA,"Miami, FL",FL,Florida,12892,LAX,"Los Angeles, CA",CA,California,2000,2003.0,3.0,3.0,18.0,2021.0,2242.0,39.0,2259,2321.0,22.0,22.0,0.0,,0.0,321.0,2342.0,3.0,0.0,19.0,0.0,0.0,
16631,2019,7,2019-12-22,AA,N510UW,1514,14679,SAN,"San Diego, CA",CA,California,14107,PHX,"Phoenix, AZ",AZ,Arizona,1646,1638.0,-8.0,0.0,16.0,1654.0,1840.0,4.0,1912,1844.0,-28.0,0.0,0.0,,0.0,46.0,304.0,,,,,,
16665,2019,7,2019-12-22,AA,N301NW,1523,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,14262,PSP,"Palm Springs, CA",CA,California,855,1000.0,65.0,65.0,15.0,1015.0,1049.0,6.0,1011,1055.0,44.0,44.0,0.0,,0.0,154.0,1126.0,0.0,0.0,0.0,0.0,44.0,
16695,2019,7,2019-12-22,AA,N301NW,1523,14262,PSP,"Palm Springs, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,1100,1142.0,42.0,42.0,23.0,1205.0,1617.0,12.0,1550,1629.0,39.0,39.0,0.0,,0.0,132.0,1126.0,2.0,0.0,0.0,0.0,37.0,
16726,2019,7,2019-12-22,AA,N962NN,1524,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,14908,SNA,"Santa Ana, CA",CA,California,1050,1114.0,24.0,24.0,13.0,1127.0,1213.0,4.0,1224,1217.0,-7.0,0.0,0.0,,0.0,166.0,1205.0,,,,,,
16757,2019,7,2019-12-22,AA,N962NN,1524,14908,SNA,"Santa Ana, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,1314,1311.0,-3.0,0.0,13.0,1324.0,1750.0,14.0,1814,1804.0,-10.0,0.0,0.0,,0.0,146.0,1205.0,,,,,,
16785,2019,7,2019-12-22,AA,N147AA,1526,14771,SFO,"San Francisco, CA",CA,California,11298,DFW,"Dallas/Fort Worth, TX",TX,Texas,757,751.0,-6.0,0.0,25.0,816.0,1311.0,11.0,1324,1322.0,-2.0,0.0,0.0,,0.0,175.0,1464.0,,,,,,
